ID,Prob1
21625, 0.05
21626, 0.31
21627, 0.54
21628, 0.32
21629, 0.24
21630, 0.24
21631, 0.34
21632, 0.64
21633, 0.17
21634, 0.28
21635, 0.59
21636, 0.00
21637, 0.06
21638, 0.49
21639, 0.27
21640, 0.45
21641, 0.50
21642, 0.20
21643, 0.27
21644, 0.07
21645, 0.94
21646, 0.24
21647, 0.20
21648, 0.26
21649, 0.30
21650, 0.37
21651, 0.72
21652, 0.64
21653, 0.78
21654, 0.29
21655, 0.57
21656, 0.03
21657, 0.23
21658, 0.08
21659, 0.22
21660, 0.18
21661, 0.92
21662, 0.50
21663, 0.58
21664, 0.05
21665, 0.06
21666, 0.44
21667, 0.10
21668, 0.35
21669, 0.84
21670, 0.14
21671, 0.27
21672, 0.23
21673, 0.20
21674, 0.04
21675, 0.50
21676, 0.19
21677, 0.64
21678, 0.08
21679, 0.26
21680, 0.25
21681, 0.30
21682, 0.27
21683, 0.33
21684, 0.17
21685, 0.78
21686, 0.26
21687, 0.18
21688, 0.02
21689, 0.22
21690, 0.18
21691, 0.58
21692, 0.08
21693, 0.03
21694, 0.17
21695, 0.96
21696, 0.61
21697, 0.23
21698, 0.07
21699, 0.22
21700, 0.06
21701, 0.08
21702, 0.96
21703, 0.83
21704, 0.08
21705, 0.24
21706, 0.35
21707, 0.18
21708, 0.26
21709, 0.24
21710, 0.28
21711, 0.20
21712, 0.35
21713, 0.18
21714, 0.49
21715, 0.64
21716, 0.76
21717, 0.06
21718, 0.42
21719, 0.20
21720, 0.05
21721, 0.03
21722, 0.95
21723, 0.05
21724, 0.38
21725, 0.26
21726, 0.31
21727, 0.57
21728, 0.19
21729, 0.26
21730, 0.41
21731, 0.15
21732, 0.53
21733, 0.20
21734, 0.22
21735, 0.22
21736, 0.41
21737, 0.18
21738, 0.42
21739, 0.26
21740, 0.26
21741, 0.31
21742, 0.51
21743, 0.36
21744, 0.29
21745, 0.50
21746, 0.23
21747, 0.52
21748, 0.61
21749, 0.23
21750, 0.35
21751, 0.33
21752, 0.33
21753, 0.26
21754, 0.27
21755, 0.38
21756, 0.17
21757, 0.61
21758, 0.34
21759, 0.01
21760, 0.16
21761, 0.26
21762, 0.42
21763, 0.75
21764, 0.24
21765, 0.23
21766, 0.32
21767, 0.35
21768, 0.26
21769, 0.26
21770, 0.60
21771, 0.39
21772, 0.60
21773, 0.18
21774, 0.48
21775, 0.50
21776, 0.08
21777, 0.36
21778, 0.43
21779, 0.07
21780, 0.53
21781, 0.17
21782, 0.06
21783, 0.23
21784, 0.70
21785, 0.22
21786, 0.18
21787, 0.09
21788, 0.06
21789, 0.93
21790, 0.23
21791, 0.26
21792, 0.35
21793, 0.53
21794, 0.23
21795, 0.43
21796, 0.08
21797, 0.36
21798, 0.31
21799, 0.35
21800, 0.43
21801, 0.35
21802, 0.14
21803, 0.19
21804, 0.08
21805, 0.25
21806, 0.30
21807, 0.21
21808, 0.30
21809, 0.63
21810, 0.51
21811, 0.23
21812, 0.58
21813, 0.14
21814, 0.42
21815, 0.27
21816, 0.31
21817, 0.05
21818, 0.15
21819, 0.33
21820, 0.23
21821, 0.32
21822, 0.28
21823, 0.07
21824, 0.26
21825, 0.18
21826, 0.26
21827, 0.38
21828, 0.26
21829, 0.27
21830, 0.52
21831, 0.37
21832, 0.75
21833, 0.44
21834, 0.04
21835, 0.26
21836, 0.28
21837, 0.16
21838, 0.22
21839, 0.36
21840, 0.08
21841, 0.04
21842, 0.06
21843, 0.64
21844, 0.55
21845, 0.42
21846, 0.39
21847, 0.33
21848, 0.33
21849, 0.92
21850, 0.50
21851, 0.52
21852, 0.50
21853, 0.99
21854, 0.28
21855, 0.26
21856, 0.27
21857, 0.53
21858, 0.20
21859, 0.24
21860, 0.99
21861, 0.14
21862, 0.31
21863, 0.21
21864, 0.48
21865, 0.92
21866, 0.36
21867, 0.55
21868, 0.08
21869, 0.46
21870, 0.30
21871, 0.26
21872, 0.33
21873, 0.20
21874, 0.30
21875, 0.07
21876, 0.22
21877, 0.26
21878, 0.27
21879, 0.39
21880, 0.94
21881, 0.22
21882, 0.75
21883, 0.93
21884, 0.19
21885, 0.15
21886, 0.07
21887, 0.48
21888, 0.26
21889, 0.92
21890, 0.10
21891, 0.20
21892, 0.14
21893, 0.45
21894, 0.50
21895, 0.30
21896, 0.29
21897, 0.26
21898, 0.20
21899, 0.34
21900, 0.27
21901, 0.27
21902, 0.42
21903, 0.20
21904, 0.33
21905, 0.11
21906, 0.26
21907, 0.25
21908, 0.08
21909, 0.54
21910, 0.22
21911, 0.30
21912, 0.35
21913, 0.22
21914, 0.20
21915, 0.20
21916, 0.94
21917, 0.30
21918, 0.14
21919, 0.72
21920, 0.06
21921, 0.27
21922, 0.05
21923, 0.47
21924, 0.26
21925, 0.35
21926, 0.25
21927, 0.26
21928, 0.31
21929, 0.20
21930, 0.22
21931, 0.33
21932, 0.08
21933, 0.25
21934, 0.14
21935, 0.64
21936, 0.25
21937, 0.14
21938, 0.43
21939, 0.31
21940, 0.33
21941, 0.22
21942, 0.07
21943, 0.14
21944, 0.41
21945, 0.41
21946, 0.05
21947, 0.67
21948, 0.28
21949, 0.61
21950, 0.17
21951, 0.22
21952, 0.20
21953, 0.57
21954, 0.36
21955, 0.39
21956, 0.18
21957, 0.44
21958, 0.94
21959, 0.36
21960, 0.27
21961, 0.39
21962, 0.41
21963, 0.38
21964, 0.30
21965, 0.18
21966, 0.78
21967, 0.48
21968, 0.41
21969, 0.43
21970, 0.19
21971, 0.21
21972, 0.01
21973, 0.94
21974, 0.27
21975, 0.27
21976, 0.33
21977, 0.08
21978, 0.38
21979, 0.38
21980, 0.58
21981, 0.31
21982, 0.14
21983, 0.24
21984, 0.44
21985, 0.42
21986, 0.23
21987, 0.56
21988, 0.72
21989, 0.08
21990, 0.19
21991, 0.38
21992, 0.20
21993, 0.05
21994, 0.20
21995, 0.30
21996, 0.32
21997, 0.06
21998, 0.92
21999, 0.07
22000, 0.20
22001, 0.50
22002, 0.11
22003, 0.01
22004, 0.08
22005, 0.55
22006, 0.18
22007, 0.27
22008, 0.20
22009, 0.48
22010, 0.12
22011, 0.94
22012, 0.19
22013, 0.66
22014, 0.30
22015, 0.03
22016, 0.23
22017, 0.08
22018, 0.19
22019, 0.24
22020, 0.14
22021, 0.17
22022, 0.28
22023, 0.51
22024, 0.43
22025, 0.72
22026, 0.58
22027, 0.06
22028, 0.01
22029, 0.35
22030, 0.06
22031, 0.07
22032, 0.30
22033, 0.04
22034, 0.26
22035, 0.46
22036, 0.39
22037, 0.39
22038, 0.26
22039, 0.19
22040, 0.92
22041, 0.23
22042, 0.55
22043, 0.12
22044, 0.36
22045, 0.12
22046, 0.07
22047, 0.39
22048, 0.35
22049, 0.64
22050, 0.67
22051, 0.58
22052, 0.36
22053, 0.08
22054, 0.27
22055, 0.30
22056, 0.52
22057, 0.42
22058, 0.22
22059, 0.23
22060, 0.26
22061, 0.55
22062, 0.36
22063, 0.61
22064, 0.07
22065, 0.26
22066, 0.23
22067, 0.33
22068, 0.30
22069, 0.20
22070, 0.56
22071, 0.58
22072, 0.46
22073, 0.14
22074, 0.32
22075, 0.20
22076, 0.38
22077, 0.38
22078, 0.15
22079, 0.50
22080, 0.24
22081, 0.23
22082, 0.18
22083, 0.07
22084, 0.27
22085, 0.27
22086, 0.47
22087, 0.26
22088, 0.12
22089, 0.20
22090, 0.61
22091, 0.30
22092, 0.50
22093, 0.19
22094, 0.46
22095, 0.60
22096, 0.01
22097, 0.27
22098, 0.20
22099, 0.27
22100, 0.39
22101, 0.23
22102, 0.36
22103, 0.20
22104, 0.37
22105, 0.08
22106, 0.26
22107, 0.42
22108, 0.27
22109, 0.37
22110, 0.23
22111, 0.02
22112, 0.36
22113, 0.76
22114, 0.36
22115, 0.17
22116, 0.26
22117, 0.23
22118, 0.19
22119, 0.07
22120, 0.76
22121, 0.07
22122, 0.09
22123, 0.39
22124, 0.14
22125, 0.20
22126, 0.18
22127, 0.26
22128, 0.46
22129, 0.92
22130, 0.39
22131, 0.29
22132, 0.98
22133, 0.35
22134, 0.64
22135, 0.22
22136, 0.37
22137, 0.01
22138, 0.79
22139, 0.32
22140, 0.34
22141, 0.42
22142, 0.03
22143, 0.69
22144, 0.00
22145, 0.20
22146, 0.17
22147, 0.48
22148, 0.23
22149, 0.18
22150, 0.35
22151, 0.25
22152, 0.45
22153, 0.35
22154, 0.53
22155, 0.41
22156, 0.58
22157, 0.76
22158, 0.26
22159, 0.20
22160, 0.94
22161, 0.41
22162, 0.06
22163, 0.08
22164, 0.29
22165, 0.01
22166, 0.23
22167, 0.42
22168, 0.23
22169, 0.25
22170, 0.03
22171, 0.20
22172, 0.26
22173, 0.35
22174, 0.07
22175, 0.23
22176, 0.29
22177, 0.38
22178, 0.45
22179, 0.06
22180, 0.33
22181, 0.29
22182, 0.94
22183, 0.94
22184, 0.39
22185, 0.35
22186, 0.50
22187, 0.44
22188, 0.14
22189, 0.04
22190, 0.67
22191, 0.20
22192, 0.24
22193, 0.26
22194, 0.02
22195, 0.30
22196, 0.30
22197, 0.20
22198, 0.68
22199, 0.09
22200, 0.31
22201, 0.42
22202, 0.06
22203, 0.39
22204, 0.24
22205, 0.20
22206, 0.98
22207, 0.26
22208, 0.44
22209, 0.07
22210, 0.06
22211, 0.98
22212, 0.00
22213, 0.26
22214, 0.26
22215, 0.23
22216, 0.18
22217, 0.39
22218, 0.83
22219, 0.20
22220, 0.35
22221, 0.42
22222, 0.35
22223, 0.47
22224, 0.26
22225, 0.61
22226, 0.86
22227, 0.56
22228, 0.05
22229, 0.14
22230, 0.38
22231, 0.38
22232, 0.28
22233, 0.35
22234, 0.22
22235, 0.55
22236, 0.61
22237, 0.56
22238, 0.64
22239, 0.22
22240, 0.20
22241, 0.14
22242, 0.20
22243, 0.46
22244, 0.45
22245, 0.78
22246, 0.07
22247, 0.64
22248, 0.58
22249, 0.38
22250, 0.06
22251, 0.20
22252, 0.45
22253, 0.10
22254, 0.21
22255, 0.07
22256, 0.07
22257, 0.75
22258, 0.20
22259, 0.15
22260, 0.60
22261, 0.58
22262, 0.07
22263, 0.53
22264, 0.35
22265, 0.08
22266, 0.30
22267, 0.64
22268, 0.44
22269, 0.30
22270, 0.92
22271, 0.38
22272, 0.10
22273, 0.64
22274, 0.30
22275, 0.27
22276, 0.05
22277, 0.40
22278, 0.49
22279, 0.64
22280, 0.36
22281, 0.26
22282, 0.14
22283, 0.12
22284, 0.31
22285, 0.22
22286, 0.28
22287, 0.33
22288, 0.26
22289, 0.26
22290, 0.30
22291, 0.31
22292, 0.18
22293, 0.91
22294, 0.70
22295, 0.29
22296, 0.32
22297, 0.23
22298, 0.32
22299, 0.57
22300, 0.14
22301, 0.57
22302, 0.30
22303, 0.33
22304, 0.50
22305, 0.06
22306, 0.29
22307, 0.27
22308, 0.19
22309, 0.10
22310, 0.35
22311, 0.20
22312, 0.07
22313, 0.19
22314, 0.64
22315, 0.33
22316, 0.36
22317, 0.21
22318, 0.18
22319, 0.61
22320, 0.23
22321, 0.01
22322, 0.22
22323, 0.07
22324, 0.68
22325, 0.35
22326, 0.19
22327, 0.78
22328, 0.83
22329, 0.64
22330, 0.33
22331, 0.35
22332, 0.56
22333, 0.61
22334, 0.58
22335, 0.24
22336, 0.27
22337, 0.35
22338, 0.02
22339, 0.06
22340, 0.02
22341, 0.23
22342, 0.35
22343, 0.06
22344, 0.08
22345, 0.32
22346, 0.02
22347, 0.23
22348, 0.37
22349, 0.46
22350, 0.06
22351, 0.35
22352, 0.20
22353, 0.30
22354, 0.02
22355, 0.14
22356, 0.39
22357, 0.06
22358, 0.41
22359, 0.35
22360, 0.48
22361, 0.30
22362, 0.43
22363, 0.14
22364, 0.07
22365, 0.38
22366, 0.93
22367, 0.61
22368, 0.38
22369, 0.66
22370, 0.07
22371, 0.32
22372, 0.48
22373, 0.20
22374, 0.94
22375, 0.08
22376, 0.92
22377, 0.35
22378, 0.33
22379, 0.20
22380, 0.41
22381, 0.39
22382, 0.20
22383, 0.82
22384, 0.29
22385, 0.24
22386, 0.31
22387, 0.58
22388, 0.32
22389, 0.18
22390, 0.31
22391, 0.22
22392, 0.31
22393, 0.36
22394, 0.26
22395, 0.20
22396, 0.33
22397, 0.64
22398, 0.39
22399, 0.19
22400, 0.20
22401, 0.69
22402, 0.26
22403, 0.96
22404, 0.53
22405, 0.14
22406, 0.22
22407, 0.20
22408, 0.06
22409, 0.20
22410, 0.36
22411, 0.30
22412, 0.39
22413, 0.20
22414, 0.23
22415, 0.58
22416, 0.39
22417, 0.39
22418, 0.20
22419, 0.21
22420, 0.76
22421, 0.07
22422, 0.02
22423, 0.27
22424, 0.30
22425, 0.42
22426, 0.43
22427, 0.20
22428, 0.20
22429, 0.23
22430, 0.36
22431, 0.02
22432, 0.14
22433, 0.36
22434, 0.35
22435, 0.49
22436, 0.27
22437, 0.16
22438, 0.39
22439, 0.43
22440, 0.32
22441, 0.49
22442, 0.00
22443, 0.98
22444, 0.35
22445, 0.16
22446, 0.27
22447, 0.57
22448, 0.20
22449, 0.22
22450, 0.44
22451, 0.17
22452, 0.07
22453, 0.25
22454, 0.92
22455, 0.17
22456, 0.38
22457, 0.05
22458, 0.33
22459, 0.64
22460, 0.36
22461, 0.06
22462, 0.26
22463, 0.33
22464, 0.98
22465, 0.52
22466, 0.28
22467, 0.06
22468, 0.76
22469, 0.06
22470, 0.23
22471, 0.30
22472, 0.22
22473, 0.99
22474, 0.35
22475, 0.19
22476, 0.94
22477, 0.88
22478, 0.28
22479, 0.24
22480, 0.20
22481, 0.20
22482, 0.64
22483, 0.58
22484, 0.15
22485, 0.23
22486, 0.33
22487, 0.33
22488, 0.42
22489, 0.08
22490, 0.08
22491, 0.27
22492, 0.26
22493, 0.44
22494, 0.14
22495, 0.06
22496, 0.12
22497, 0.26
22498, 0.10
22499, 0.20
22500, 0.62
22501, 0.62
22502, 0.16
22503, 0.26
22504, 0.64
22505, 0.33
22506, 0.08
22507, 0.92
22508, 0.22
22509, 0.98
22510, 0.55
22511, 0.14
22512, 0.06
22513, 0.02
22514, 0.95
22515, 0.21
22516, 0.30
22517, 0.20
22518, 0.36
22519, 0.78
22520, 0.96
22521, 0.78
22522, 0.06
22523, 0.26
22524, 0.58
22525, 0.08
22526, 0.76
22527, 0.64
22528, 0.07
22529, 0.19
22530, 0.35
22531, 0.18
22532, 0.32
22533, 0.32
22534, 0.21
22535, 0.21
22536, 0.19
22537, 0.30
22538, 0.20
22539, 0.92
22540, 0.49
22541, 0.06
22542, 0.75
22543, 0.27
22544, 0.29
22545, 0.23
22546, 0.30
22547, 0.23
22548, 0.94
22549, 0.33
22550, 0.61
22551, 0.51
22552, 0.92
22553, 0.64
22554, 0.39
22555, 0.05
22556, 0.23
22557, 0.05
22558, 0.20
22559, 0.55
22560, 0.41
22561, 0.15
22562, 0.14
22563, 0.22
22564, 0.42
22565, 0.14
22566, 0.30
22567, 0.18
22568, 0.42
22569, 0.40
22570, 0.20
22571, 0.33
22572, 0.76
22573, 0.64
22574, 0.38
22575, 0.40
22576, 0.07
22577, 0.39
22578, 0.24
22579, 0.64
22580, 0.27
22581, 0.07
22582, 0.26
22583, 0.20
22584, 0.26
22585, 0.36
22586, 0.76
22587, 0.19
22588, 0.23
22589, 0.76
22590, 0.20
22591, 0.72
22592, 0.07
22593, 0.23
22594, 0.44
22595, 0.69
22596, 0.20
22597, 0.08
22598, 0.21
22599, 0.07
22600, 0.97
22601, 0.29
22602, 0.40
22603, 0.02
22604, 0.20
22605, 0.49
22606, 0.31
22607, 0.35
22608, 0.20
22609, 0.44
22610, 0.59
22611, 0.05
22612, 0.39
22613, 0.64
22614, 0.20
22615, 0.39
22616, 0.08
22617, 0.36
22618, 0.18
22619, 0.22
22620, 0.95
22621, 0.44
22622, 0.18
22623, 0.30
22624, 0.62
22625, 0.17
22626, 0.69
22627, 0.42
22628, 0.23
22629, 0.42
22630, 0.76
22631, 0.08
22632, 0.33
22633, 0.23
22634, 0.12
22635, 0.08
22636, 0.33
22637, 0.20
22638, 0.23
22639, 0.31
22640, 0.38
22641, 0.43
22642, 0.98
22643, 0.57
22644, 0.31
22645, 0.55
22646, 0.76
22647, 0.41
22648, 0.07
22649, 0.27
22650, 0.96
22651, 0.27
22652, 0.03
22653, 0.44
22654, 0.23
22655, 0.39
22656, 0.18
22657, 0.53
22658, 0.20
22659, 0.42
22660, 0.35
22661, 0.95
22662, 0.26
22663, 0.39
22664, 0.30
22665, 0.33
22666, 0.92
22667, 0.23
22668, 0.24
22669, 0.92
22670, 0.20
22671, 0.30
22672, 0.19
22673, 0.39
22674, 0.08
22675, 0.07
22676, 0.57
22677, 0.64
22678, 0.23
22679, 0.35
22680, 0.38
22681, 0.23
22682, 0.59
22683, 0.39
22684, 0.30
22685, 0.26
22686, 0.24
22687, 0.28
22688, 0.27
22689, 0.06
22690, 0.39
22691, 0.14
22692, 0.29
22693, 0.43
22694, 0.23
22695, 0.28
22696, 0.20
22697, 0.08
22698, 0.30
22699, 0.23
22700, 0.38
22701, 0.06
22702, 0.54
22703, 0.27
22704, 0.20
22705, 0.20
22706, 0.07
22707, 0.36
22708, 0.35
22709, 0.18
22710, 0.26
22711, 0.46
22712, 0.69
22713, 0.39
22714, 0.53
22715, 0.07
22716, 0.21
22717, 0.30
22718, 0.94
22719, 0.04
22720, 0.24
22721, 0.37
22722, 0.27
22723, 0.26
22724, 0.26
22725, 0.19
22726, 0.24
22727, 0.64
22728, 0.08
22729, 0.20
22730, 0.05
22731, 0.28
22732, 0.05
22733, 0.43
22734, 0.30
22735, 0.95
22736, 0.44
22737, 0.39
22738, 0.93
22739, 0.05
22740, 0.46
22741, 0.95
22742, 0.35
22743, 0.94
22744, 0.61
22745, 0.33
22746, 0.15
22747, 0.42
22748, 0.27
22749, 0.20
22750, 0.37
22751, 0.79
22752, 0.07
22753, 0.49
22754, 0.17
22755, 0.42
22756, 0.37
22757, 0.30
22758, 0.39
22759, 0.20
22760, 0.38
22761, 0.75
22762, 0.40
22763, 0.53
22764, 0.24
22765, 0.20
22766, 0.78
22767, 0.39
22768, 0.01
22769, 0.53
22770, 0.67
22771, 0.27
22772, 0.45
22773, 0.35
22774, 0.22
22775, 0.07
22776, 0.39
22777, 0.50
22778, 0.18
22779, 0.79
22780, 0.04
22781, 0.44
22782, 0.22
22783, 0.09
22784, 0.18
22785, 0.58
22786, 0.53
22787, 0.20
22788, 0.55
22789, 0.57
22790, 0.57
22791, 0.02
22792, 0.58
22793, 0.37
22794, 0.34
22795, 0.07
22796, 0.44
22797, 0.31
22798, 0.09
22799, 0.20
22800, 0.69
22801, 0.18
22802, 0.08
22803, 0.21
22804, 0.01
22805, 0.22
22806, 0.24
22807, 0.15
22808, 0.01
22809, 0.26
22810, 0.74
22811, 0.35
22812, 0.18
22813, 0.35
22814, 0.22
22815, 0.50
22816, 0.39
22817, 0.33
22818, 0.33
22819, 0.23
22820, 0.01
22821, 0.23
22822, 0.26
22823, 0.24
22824, 0.20
22825, 0.48
22826, 0.14
22827, 0.93
22828, 0.02
22829, 0.35
22830, 0.29
22831, 0.32
22832, 0.26
22833, 0.30
22834, 0.35
22835, 0.06
22836, 0.19
22837, 0.52
22838, 0.37
22839, 0.29
22840, 0.39
22841, 0.26
22842, 0.95
22843, 0.05
22844, 0.27
22845, 0.48
22846, 0.41
22847, 0.42
22848, 0.14
22849, 0.04
22850, 0.53
22851, 0.31
22852, 0.57
22853, 0.64
22854, 0.06
22855, 0.19
22856, 0.18
22857, 0.52
22858, 0.03
22859, 0.49
22860, 0.03
22861, 0.31
22862, 0.37
22863, 0.20
22864, 0.04
22865, 0.07
22866, 0.19
22867, 0.02
22868, 0.42
22869, 0.06
22870, 0.07
22871, 0.20
22872, 0.05
22873, 0.44
22874, 0.06
22875, 0.55
22876, 0.23
22877, 0.92
22878, 0.14
22879, 0.04
22880, 0.24
22881, 0.08
22882, 0.56
22883, 0.33
22884, 0.19
22885, 0.53
22886, 0.12
22887, 0.06
22888, 0.20
22889, 0.50
22890, 0.22
22891, 0.41
22892, 0.20
22893, 0.38
22894, 0.07
22895, 0.36
22896, 0.42
22897, 0.31
22898, 0.08
22899, 0.35
22900, 0.75
22901, 0.43
22902, 0.02
22903, 0.05
22904, 0.20
22905, 0.34
22906, 0.32
22907, 0.71
22908, 0.69
22909, 0.32
22910, 0.41
22911, 0.18
22912, 0.01
22913, 0.06
22914, 0.07
22915, 0.20
22916, 0.39
22917, 0.20
22918, 0.01
22919, 0.39
22920, 0.04
22921, 0.27
22922, 0.07
22923, 0.08
22924, 0.07
22925, 0.23
22926, 0.06
22927, 0.07
22928, 0.20
22929, 0.42
22930, 0.61
22931, 0.20
22932, 0.24
22933, 0.35
22934, 0.27
22935, 0.06
22936, 0.28
22937, 0.57
22938, 0.20
22939, 0.41
22940, 0.37
22941, 0.19
22942, 0.35
22943, 0.92
22944, 0.30
22945, 0.33
22946, 0.51
22947, 0.27
22948, 0.23
22949, 0.39
22950, 0.64
22951, 0.51
22952, 0.08
22953, 0.48
22954, 0.60
22955, 0.35
22956, 0.21
22957, 0.07
22958, 0.19
22959, 0.33
22960, 0.08
22961, 0.42
22962, 0.43
22963, 0.64
22964, 0.28
22965, 0.21
22966, 0.99
22967, 0.53
22968, 0.41
22969, 0.58
22970, 0.50
22971, 0.43
22972, 0.08
22973, 0.14
22974, 0.19
22975, 0.29
22976, 0.35
22977, 0.20
22978, 0.96
22979, 0.33
22980, 0.20
22981, 0.20
22982, 0.08
22983, 0.07
22984, 0.18
22985, 0.30
22986, 0.78
22987, 0.26
22988, 0.30
22989, 0.02
22990, 0.53
22991, 0.41
22992, 0.94
22993, 0.20
22994, 0.35
22995, 0.62
22996, 0.51
22997, 0.05
22998, 0.69
22999, 0.47
23000, 0.22
23001, 0.41
23002, 0.45
23003, 0.27
23004, 0.29
23005, 0.29
23006, 0.26
23007, 0.20
23008, 0.01
23009, 0.15
23010, 0.16
23011, 0.02
23012, 0.03
23013, 0.14
23014, 0.58
23015, 0.94
23016, 0.94
23017, 0.02
23018, 0.42
23019, 0.25
23020, 0.53
23021, 0.01
23022, 0.34
23023, 0.27
23024, 0.21
23025, 0.01
23026, 0.95
23027, 0.21
23028, 0.39
23029, 0.32
23030, 0.29
23031, 0.96
23032, 0.42
23033, 0.26
23034, 0.06
23035, 0.01
23036, 0.67
23037, 0.89
23038, 0.50
23039, 0.35
23040, 0.70
23041, 0.46
23042, 0.26
23043, 0.30
23044, 0.49
23045, 0.23
23046, 0.35
23047, 0.33
23048, 0.07
23049, 0.35
23050, 0.92
23051, 0.76
23052, 0.20
23053, 0.26
23054, 0.82
23055, 0.06
23056, 0.26
23057, 0.44
23058, 0.35
23059, 0.27
23060, 0.34
23061, 0.39
23062, 0.95
23063, 0.92
23064, 0.26
23065, 0.27
23066, 0.32
23067, 0.04
23068, 0.10
23069, 0.18
23070, 0.01
23071, 0.48
23072, 0.27
23073, 0.58
23074, 0.39
23075, 0.61
23076, 0.37
23077, 0.23
23078, 0.82
23079, 0.75
23080, 0.49
23081, 0.94
23082, 0.01
23083, 0.29
23084, 0.29
23085, 0.06
23086, 0.81
23087, 0.52
23088, 0.27
23089, 0.25
23090, 0.91
23091, 0.05
23092, 0.03
23093, 0.30
23094, 0.50
23095, 0.22
23096, 0.20
23097, 0.23
23098, 0.50
23099, 0.08
23100, 0.02
23101, 0.33
23102, 0.29
23103, 0.23
23104, 0.26
23105, 0.22
23106, 0.14
23107, 0.08
23108, 0.45
23109, 0.52
23110, 0.35
23111, 0.07
23112, 0.29
23113, 0.35
23114, 0.22
23115, 0.21
23116, 0.98
23117, 0.19
23118, 0.96
23119, 0.12
23120, 0.32
23121, 0.82
23122, 0.44
23123, 0.39
23124, 0.26
23125, 0.27
23126, 0.28
23127, 0.02
23128, 0.38
23129, 0.05
23130, 0.35
23131, 0.41
23132, 0.35
23133, 0.26
23134, 0.72
23135, 0.15
23136, 0.30
23137, 0.23
23138, 0.69
23139, 0.30
23140, 0.27
23141, 0.33
23142, 0.15
23143, 0.04
23144, 0.20
23145, 0.39
23146, 0.98
23147, 0.33
23148, 0.43
23149, 0.39
23150, 0.22
23151, 0.57
23152, 0.14
23153, 0.27
23154, 0.73
23155, 0.26
23156, 0.18
23157, 0.58
23158, 0.20
23159, 0.20
23160, 0.78
23161, 0.21
23162, 0.07
23163, 0.20
23164, 0.23
23165, 0.17
23166, 0.31
23167, 0.45
23168, 0.30
23169, 0.18
23170, 0.64
23171, 0.35
23172, 0.53
23173, 0.01
23174, 0.23
23175, 0.78
23176, 0.13
23177, 0.51
23178, 0.28
23179, 0.48
23180, 0.08
23181, 0.06
23182, 0.23
23183, 0.08
23184, 0.33
23185, 0.14
23186, 0.30
23187, 0.35
23188, 0.28
23189, 0.05
23190, 0.14
23191, 0.03
23192, 0.14
23193, 0.11
23194, 0.37
23195, 0.36
23196, 0.39
23197, 0.15
23198, 0.06
23199, 0.98
23200, 0.19
23201, 0.24
23202, 0.33
23203, 0.15
23204, 0.17
23205, 0.85
23206, 0.20
23207, 0.99
23208, 0.94
23209, 0.08
23210, 0.17
23211, 0.92
23212, 0.78
23213, 0.24
23214, 0.76
23215, 0.22
23216, 0.28
23217, 0.92
23218, 0.52
23219, 0.20
23220, 0.31
23221, 0.26
23222, 0.20
23223, 0.15
23224, 0.20
23225, 0.33
23226, 0.20
23227, 0.66
23228, 0.35
23229, 0.02
23230, 0.62
23231, 0.75
23232, 0.92
23233, 0.53
23234, 0.20
23235, 0.59
23236, 0.42
23237, 0.23
23238, 0.10
23239, 0.14
23240, 0.45
23241, 0.50
23242, 0.79
23243, 0.25
23244, 0.04
23245, 0.25
23246, 0.30
23247, 0.66
23248, 0.06
23249, 0.92
23250, 0.27
23251, 0.35
23252, 0.93
23253, 0.03
23254, 0.08
23255, 0.22
23256, 0.24
23257, 0.30
23258, 0.67
23259, 0.17
23260, 0.50
23261, 0.39
23262, 0.22
23263, 0.75
23264, 0.27
23265, 0.79
23266, 0.39
23267, 0.05
23268, 0.26
23269, 0.64
23270, 0.01
23271, 0.06
23272, 0.93
23273, 0.33
23274, 0.20
23275, 0.76
23276, 0.15
23277, 0.35
23278, 0.02
23279, 0.15
23280, 0.65
23281, 0.26
23282, 0.20
23283, 0.07
23284, 0.06
23285, 0.64
23286, 0.06
23287, 0.07
23288, 0.41
23289, 0.44
23290, 0.92
23291, 0.39
23292, 0.33
23293, 0.36
23294, 0.07
23295, 0.27
23296, 0.44
23297, 0.18
23298, 0.08
23299, 0.33
23300, 0.35
23301, 0.86
23302, 0.26
23303, 0.33
23304, 0.05
23305, 0.30
23306, 0.17
23307, 0.45
23308, 0.67
23309, 0.20
23310, 0.20
23311, 0.75
23312, 0.20
23313, 0.26
23314, 0.16
23315, 0.49
23316, 0.26
23317, 0.73
23318, 0.72
23319, 0.29
23320, 0.18
23321, 0.19
23322, 0.27
23323, 0.22
23324, 0.45
23325, 0.35
23326, 0.04
23327, 0.20
23328, 0.39
23329, 0.20
23330, 0.06
23331, 0.44
23332, 0.05
23333, 0.49
23334, 0.05
23335, 0.20
23336, 0.14
23337, 0.78
23338, 0.29
23339, 0.79
23340, 0.31
23341, 0.16
23342, 0.69
23343, 0.26
23344, 0.43
23345, 0.04
23346, 0.06
23347, 0.15
23348, 0.33
23349, 0.14
23350, 0.19
23351, 0.42
23352, 0.31
23353, 0.20
23354, 0.15
23355, 0.20
23356, 0.24
23357, 0.04
23358, 0.35
23359, 0.34
23360, 0.39
23361, 0.23
23362, 0.05
23363, 0.66
23364, 0.22
23365, 0.81
23366, 0.23
23367, 0.20
23368, 0.26
23369, 0.26
23370, 0.27
23371, 0.18
23372, 0.19
23373, 0.14
