ID,Prob1
4401, 0.25
4402, 0.64
4403, 0.44
4404, 0.47
4405, 0.16
4406, 0.38
4407, 0.20
4408, 0.16
4409, 0.39
4410, 0.26
4411, 0.63
4412, 0.16
4413, 0.39
4414, 0.45
4415, 0.33
4416, 0.21
4417, 0.26
4418, 0.56
4419, 0.11
4420, 0.33
4421, 0.36
4422, 0.15
4423, 0.51
4424, 0.22
4425, 0.25
4426, 0.26
4427, 0.22
4428, 0.19
4429, 0.16
4430, 0.43
4431, 0.32
4432, 0.19
4433, 0.74
4434, 0.12
4435, 0.26
4436, 0.37
4437, 0.63
4438, 0.24
4439, 0.25
4440, 0.44
4441, 0.54
4442, 0.67
4443, 0.30
4444, 0.25
4445, 0.85
4446, 0.39
4447, 0.39
4448, 0.19
4449, 0.22
4450, 0.35
4451, 0.51
4452, 0.21
4453, 0.30
4454, 0.29
4455, 0.20
4456, 0.11
4457, 0.13
4458, 0.30
4459, 0.18
4460, 0.11
4461, 0.57
4462, 0.86
4463, 0.10
4464, 0.58
4465, 0.48
4466, 0.55
4467, 0.29
4468, 0.37
4469, 0.16
4470, 0.35
4471, 0.27
4472, 0.24
4473, 0.81
4474, 0.65
4475, 0.13
4476, 0.38
4477, 0.19
4478, 0.48
4479, 0.16
4480, 0.40
4481, 0.20
4482, 0.50
4483, 0.37
4484, 0.61
4485, 0.07
4486, 0.24
4487, 0.16
4488, 0.31
4489, 0.14
4490, 0.35
4491, 0.45
4492, 0.30
4493, 0.39
4494, 0.66
4495, 0.26
4496, 0.54
4497, 0.27
4498, 0.41
4499, 0.27
4500, 0.45
4501, 0.32
4502, 0.21
4503, 0.63
4504, 0.26
4505, 0.23
4506, 0.35
4507, 0.42
4508, 0.52
4509, 0.13
4510, 0.28
4511, 0.34
4512, 0.22
4513, 0.55
4514, 0.23
4515, 0.06
4516, 0.31
4517, 0.39
4518, 0.58
4519, 0.29
4520, 0.38
4521, 0.29
4522, 0.28
4523, 0.28
4524, 0.23
4525, 0.42
4526, 0.15
4527, 0.49
4528, 0.22
4529, 0.50
4530, 0.76
4531, 0.55
4532, 0.19
4533, 0.54
4534, 0.20
4535, 0.15
4536, 0.79
4537, 0.39
4538, 0.32
4539, 0.37
4540, 0.36
4541, 0.22
4542, 0.74
4543, 0.62
4544, 0.83
4545, 0.21
4546, 0.88
4547, 0.07
4548, 0.33
4549, 0.50
4550, 0.23
4551, 0.26
4552, 0.21
4553, 0.36
4554, 0.39
4555, 0.06
4556, 0.27
4557, 0.29
4558, 0.16
4559, 0.29
4560, 0.13
4561, 0.23
4562, 0.68
4563, 0.84
4564, 0.36
4565, 0.24
4566, 0.17
4567, 0.42
4568, 0.25
4569, 0.14
4570, 0.25
4571, 0.30
4572, 0.17
4573, 0.29
4574, 0.27
4575, 0.23
4576, 0.40
4577, 0.44
4578, 0.22
4579, 0.30
4580, 0.63
4581, 0.49
4582, 0.17
4583, 0.31
4584, 0.11
4585, 0.42
4586, 0.61
4587, 0.60
4588, 0.11
4589, 0.43
4590, 0.33
4591, 0.51
4592, 0.24
4593, 0.51
4594, 0.31
4595, 0.65
4596, 0.42
4597, 0.34
4598, 0.38
4599, 0.24
4600, 0.19
4601, 0.18
4602, 0.25
4603, 0.27
4604, 0.23
4605, 0.28
4606, 0.29
4607, 0.42
4608, 0.64
4609, 0.56
4610, 0.84
4611, 0.29
4612, 0.40
4613, 0.31
4614, 0.25
4615, 0.19
4616, 0.62
4617, 0.29
4618, 0.32
4619, 0.61
4620, 0.34
4621, 0.45
4622, 0.24
4623, 0.17
4624, 0.20
4625, 0.24
4626, 0.21
4627, 0.08
4628, 0.46
4629, 0.19
4630, 0.27
4631, 0.36
4632, 0.16
4633, 0.23
4634, 0.31
4635, 0.56
4636, 0.50
4637, 0.47
4638, 0.20
4639, 0.36
4640, 0.56
4641, 0.23
4642, 0.58
4643, 0.21
4644, 0.16
4645, 0.45
4646, 0.22
4647, 0.07
4648, 0.15
4649, 0.14
4650, 0.46
4651, 0.07
4652, 0.15
4653, 0.20
4654, 0.25
4655, 0.26
4656, 0.25
4657, 0.21
4658, 0.38
4659, 0.16
4660, 0.26
4661, 0.55
4662, 0.28
4663, 0.24
4664, 0.16
4665, 0.39
4666, 0.59
4667, 0.33
4668, 0.85
4669, 0.19
4670, 0.38
4671, 0.26
4672, 0.33
4673, 0.63
4674, 0.11
4675, 0.26
4676, 0.21
4677, 0.32
4678, 0.15
4679, 0.29
4680, 0.34
4681, 0.31
4682, 0.43
4683, 0.25
4684, 0.30
4685, 0.20
4686, 0.28
4687, 0.26
4688, 0.25
4689, 0.37
4690, 0.66
4691, 0.23
4692, 0.14
4693, 0.33
4694, 0.52
4695, 0.76
4696, 0.22
4697, 0.25
4698, 0.66
4699, 0.23
4700, 0.35
4701, 0.25
4702, 0.20
4703, 0.25
4704, 0.23
4705, 0.24
4706, 0.38
4707, 0.40
4708, 0.30
4709, 0.12
4710, 0.46
4711, 0.47
4712, 0.22
4713, 0.41
4714, 0.37
4715, 0.25
4716, 0.77
4717, 0.38
4718, 0.25
4719, 0.42
4720, 0.30
4721, 0.22
4722, 0.31
4723, 0.17
4724, 0.39
4725, 0.26
4726, 0.25
4727, 0.59
4728, 0.17
4729, 0.27
4730, 0.22
4731, 0.37
4732, 0.42
4733, 0.26
4734, 0.33
4735, 0.65
4736, 0.21
4737, 0.39
4738, 0.71
4739, 0.79
4740, 0.40
4741, 0.22
4742, 0.42
4743, 0.21
4744, 0.32
4745, 0.21
4746, 0.17
4747, 0.73
4748, 0.21
4749, 0.28
4750, 0.20
4751, 0.12
4752, 0.36
4753, 0.19
4754, 0.39
4755, 0.12
4756, 0.30
4757, 0.53
4758, 0.18
4759, 0.21
4760, 0.22
4761, 0.28
4762, 0.50
4763, 0.63
4764, 0.19
4765, 0.30
4766, 0.63
4767, 0.54
4768, 0.31
4769, 0.31
4770, 0.26
4771, 0.42
4772, 0.27
4773, 0.35
4774, 0.48
4775, 0.34
4776, 0.27
4777, 0.23
4778, 0.49
4779, 0.52
4780, 0.17
4781, 0.59
4782, 0.29
4783, 0.20
4784, 0.68
4785, 0.27
4786, 0.83
4787, 0.62
4788, 0.32
4789, 0.52
4790, 0.50
4791, 0.25
4792, 0.27
4793, 0.55
4794, 0.21
4795, 0.18
4796, 0.27
4797, 0.22
4798, 0.33
4799, 0.22
4800, 0.16
4801, 0.18
4802, 0.53
4803, 0.29
4804, 0.41
4805, 0.34
4806, 0.44
4807, 0.33
4808, 0.13
4809, 0.32
4810, 0.66
4811, 0.94
4812, 0.24
4813, 0.40
4814, 0.23
4815, 0.21
4816, 0.20
4817, 0.21
4818, 0.59
4819, 0.23
4820, 0.47
4821, 0.39
4822, 0.16
4823, 0.20
4824, 0.19
4825, 0.21
4826, 0.20
4827, 0.23
4828, 0.19
4829, 0.33
4830, 0.16
4831, 0.31
4832, 0.23
4833, 0.24
4834, 0.19
4835, 0.28
4836, 0.73
4837, 0.21
4838, 0.65
4839, 0.26
4840, 0.07
4841, 0.42
4842, 0.23
4843, 0.21
4844, 0.26
4845, 0.24
4846, 0.30
4847, 0.52
4848, 0.34
4849, 0.28
4850, 0.16
4851, 0.36
4852, 0.37
4853, 0.34
4854, 0.68
4855, 0.19
4856, 0.37
4857, 0.29
4858, 0.19
4859, 0.25
4860, 0.42
4861, 0.36
4862, 0.21
4863, 0.22
4864, 0.37
4865, 0.72
4866, 0.20
4867, 0.27
4868, 0.35
4869, 0.77
4870, 0.28
4871, 0.12
4872, 0.42
4873, 0.26
4874, 0.22
4875, 0.34
4876, 0.74
4877, 0.38
4878, 0.69
4879, 0.22
4880, 0.42
4881, 0.33
4882, 0.62
4883, 0.28
4884, 0.26
4885, 0.51
4886, 0.11
4887, 0.24
4888, 0.20
4889, 0.64
4890, 0.34
4891, 0.12
4892, 0.27
4893, 0.76
4894, 0.24
4895, 0.16
4896, 0.23
4897, 0.32
4898, 0.24
4899, 0.86
4900, 0.48
4901, 0.49
4902, 0.10
4903, 0.25
4904, 0.22
4905, 0.05
4906, 0.24
4907, 0.36
4908, 0.36
4909, 0.23
4910, 0.75
4911, 0.26
4912, 0.19
4913, 0.34
4914, 0.19
4915, 0.09
4916, 0.25
4917, 0.34
4918, 0.08
4919, 0.22
4920, 0.66
4921, 0.78
4922, 0.36
4923, 0.61
4924, 0.49
4925, 0.39
4926, 0.40
4927, 0.14
4928, 0.19
4929, 0.46
4930, 0.26
4931, 0.40
4932, 0.24
4933, 0.23
4934, 0.31
4935, 0.68
4936, 0.18
4937, 0.30
4938, 0.17
4939, 0.33
4940, 0.47
4941, 0.56
4942, 0.32
4943, 0.32
4944, 0.35
4945, 0.69
4946, 0.54
4947, 0.27
4948, 0.17
4949, 0.24
4950, 0.19
4951, 0.35
4952, 0.23
4953, 0.20
4954, 0.15
4955, 0.37
4956, 0.27
4957, 0.16
4958, 0.39
4959, 0.21
4960, 0.21
4961, 0.24
4962, 0.38
4963, 0.18
4964, 0.29
4965, 0.22
4966, 0.57
4967, 0.15
4968, 0.26
4969, 0.22
4970, 0.37
4971, 0.23
4972, 0.68
4973, 0.35
4974, 0.24
4975, 0.16
4976, 0.73
4977, 0.28
4978, 0.17
4979, 0.22
4980, 0.24
4981, 0.28
4982, 0.25
4983, 0.25
4984, 0.21
4985, 0.86
4986, 0.31
4987, 0.54
4988, 0.30
4989, 0.15
4990, 0.62
4991, 0.30
4992, 0.50
4993, 0.29
4994, 0.30
4995, 0.34
4996, 0.36
4997, 0.51
4998, 0.24
4999, 0.24
5000, 0.34
5001, 0.25
5002, 0.20
5003, 0.30
5004, 0.24
5005, 0.29
5006, 0.55
5007, 0.19
5008, 0.23
5009, 0.68
5010, 0.34
5011, 0.24
5012, 0.33
5013, 0.23
5014, 0.33
5015, 0.72
5016, 0.72
5017, 0.25
5018, 0.37
5019, 0.05
5020, 0.20
5021, 0.28
5022, 0.43
5023, 0.21
5024, 0.34
5025, 0.24
5026, 0.35
5027, 0.31
5028, 0.31
5029, 0.22
5030, 0.42
5031, 0.27
5032, 0.39
5033, 0.24
5034, 0.51
5035, 0.32
5036, 0.38
5037, 0.70
5038, 0.39
5039, 0.18
5040, 0.67
5041, 0.37
5042, 0.26
5043, 0.25
5044, 0.28
5045, 0.20
5046, 0.59
5047, 0.24
5048, 0.58
5049, 0.33
5050, 0.49
5051, 0.93
5052, 0.22
5053, 0.33
5054, 0.19
5055, 0.23
5056, 0.19
5057, 0.26
5058, 0.19
5059, 0.42
5060, 0.32
5061, 0.33
5062, 0.36
5063, 0.30
5064, 0.21
5065, 0.70
5066, 0.06
5067, 0.32
5068, 0.20
5069, 0.28
5070, 0.23
5071, 0.82
5072, 0.59
5073, 0.38
5074, 0.31
5075, 0.40
5076, 0.35
5077, 0.56
5078, 0.11
5079, 0.20
5080, 0.33
5081, 0.26
5082, 0.38
5083, 0.57
5084, 0.73
5085, 0.22
5086, 0.13
5087, 0.78
5088, 0.25
5089, 0.55
5090, 0.33
5091, 0.39
5092, 0.55
5093, 0.28
5094, 0.30
5095, 0.62
5096, 0.21
5097, 0.15
5098, 0.35
5099, 0.58
5100, 0.28
5101, 0.35
5102, 0.20
5103, 0.39
5104, 0.52
5105, 0.62
5106, 0.32
5107, 0.54
5108, 0.11
5109, 0.29
5110, 0.20
5111, 0.31
5112, 0.35
5113, 0.23
5114, 0.14
5115, 0.18
5116, 0.14
5117, 0.29
5118, 0.19
5119, 0.52
5120, 0.79
5121, 0.49
5122, 0.24
5123, 0.48
5124, 0.19
5125, 0.39
5126, 0.39
5127, 0.10
5128, 0.70
5129, 0.41
5130, 0.30
5131, 0.25
5132, 0.50
5133, 0.41
5134, 0.71
5135, 0.21
5136, 0.18
5137, 0.24
5138, 0.76
5139, 0.08
5140, 0.31
5141, 0.24
5142, 0.29
5143, 0.24
5144, 0.23
5145, 0.38
5146, 0.55
5147, 0.18
5148, 0.47
5149, 0.61
5150, 0.54
5151, 0.27
5152, 0.37
5153, 0.36
5154, 0.15
5155, 0.25
5156, 0.68
5157, 0.64
5158, 0.75
5159, 0.13
5160, 0.42
5161, 0.19
5162, 0.27
5163, 0.30
5164, 0.52
5165, 0.23
5166, 0.27
5167, 0.47
5168, 0.74
5169, 0.34
5170, 0.31
5171, 0.81
5172, 0.29
5173, 0.16
5174, 0.32
5175, 0.46
5176, 0.75
5177, 0.22
5178, 0.24
5179, 0.21
5180, 0.40
5181, 0.40
5182, 0.28
5183, 0.29
5184, 0.20
5185, 0.37
5186, 0.54
5187, 0.33
5188, 0.35
5189, 0.50
5190, 0.71
5191, 0.73
5192, 0.15
5193, 0.15
5194, 0.42
5195, 0.65
5196, 0.18
5197, 0.33
5198, 0.32
5199, 0.25
5200, 0.38
5201, 0.88
5202, 0.14
5203, 0.19
5204, 0.60
5205, 0.51
5206, 0.20
5207, 0.63
5208, 0.27
5209, 0.17
5210, 0.47
5211, 0.23
5212, 0.32
5213, 0.40
5214, 0.31
5215, 0.63
5216, 0.33
5217, 0.22
5218, 0.65
5219, 0.27
5220, 0.31
5221, 0.44
5222, 0.36
5223, 0.41
5224, 0.53
5225, 0.42
5226, 0.47
5227, 0.25
5228, 0.23
5229, 0.51
5230, 0.36
5231, 0.27
5232, 0.20
5233, 0.35
5234, 0.23
5235, 0.18
5236, 0.20
5237, 0.29
5238, 0.34
5239, 0.20
5240, 0.24
5241, 0.25
5242, 0.14
5243, 0.26
5244, 0.32
5245, 0.28
5246, 0.44
5247, 0.28
5248, 0.19
5249, 0.35
5250, 0.45
5251, 0.48
5252, 0.21
5253, 0.24
5254, 0.24
5255, 0.37
5256, 0.18
5257, 0.34
5258, 0.39
5259, 0.44
5260, 0.20
5261, 0.42
5262, 0.60
5263, 0.27
5264, 0.68
5265, 0.04
5266, 0.29
5267, 0.31
5268, 0.32
5269, 0.37
5270, 0.32
5271, 0.34
5272, 0.23
5273, 0.45
5274, 0.42
5275, 0.28
5276, 0.78
5277, 0.38
5278, 0.39
5279, 0.32
5280, 0.58
5281, 0.53
5282, 0.30
5283, 0.24
5284, 0.19
5285, 0.28
5286, 0.23
5287, 0.26
5288, 0.15
5289, 0.22
5290, 0.30
5291, 0.63
5292, 0.76
5293, 0.20
5294, 0.37
5295, 0.36
5296, 0.18
5297, 0.35
5298, 0.74
5299, 0.07
5300, 0.28
5301, 0.50
5302, 0.42
5303, 0.43
5304, 0.18
5305, 0.28
5306, 0.46
5307, 0.67
5308, 0.85
5309, 0.22
5310, 0.38
5311, 0.17
5312, 0.16
5313, 0.23
5314, 0.58
5315, 0.48
5316, 0.69
5317, 0.23
5318, 0.23
5319, 0.32
5320, 0.19
5321, 0.21
5322, 0.31
5323, 0.41
5324, 0.23
5325, 0.21
5326, 0.29
5327, 0.06
5328, 0.10
5329, 0.43
5330, 0.28
5331, 0.23
5332, 0.18
5333, 0.24
5334, 0.19
5335, 0.39
5336, 0.15
5337, 0.34
5338, 0.24
5339, 0.26
5340, 0.39
5341, 0.35
5342, 0.33
5343, 0.14
5344, 0.46
5345, 0.63
5346, 0.25
5347, 0.39
5348, 0.24
5349, 0.40
5350, 0.51
5351, 0.28
5352, 0.28
5353, 0.31
5354, 0.26
5355, 0.26
5356, 0.67
5357, 0.33
5358, 0.36
5359, 0.35
5360, 0.28
5361, 0.28
5362, 0.33
5363, 0.19
5364, 0.30
5365, 0.24
5366, 0.29
5367, 0.77
5368, 0.31
5369, 0.66
5370, 0.38
5371, 0.45
5372, 0.26
5373, 0.22
5374, 0.19
5375, 0.31
5376, 0.31
5377, 0.11
5378, 0.27
5379, 0.20
5380, 0.31
5381, 0.32
5382, 0.35
5383, 0.30
5384, 0.38
5385, 0.37
5386, 0.36
5387, 0.71
5388, 0.41
5389, 0.22
5390, 0.37
5391, 0.22
5392, 0.28
5393, 0.32
5394, 0.45
5395, 0.39
5396, 0.23
5397, 0.23
5398, 0.14
5399, 0.16
5400, 0.30
5401, 0.28
5402, 0.63
5403, 0.33
5404, 0.30
5405, 0.40
5406, 0.37
5407, 0.22
5408, 0.18
5409, 0.58
5410, 0.35
5411, 0.30
5412, 0.49
5413, 0.21
5414, 0.41
5415, 0.06
5416, 0.26
5417, 0.66
5418, 0.79
5419, 0.35
5420, 0.70
5421, 0.20
5422, 0.23
5423, 0.39
5424, 0.19
5425, 0.34
5426, 0.16
5427, 0.24
5428, 0.28
5429, 0.28
5430, 0.26
5431, 0.29
5432, 0.40
5433, 0.28
5434, 0.26
5435, 0.48
5436, 0.42
5437, 0.57
5438, 0.23
5439, 0.27
5440, 0.34
5441, 0.24
5442, 0.20
5443, 0.61
5444, 0.24
5445, 0.35
5446, 0.24
5447, 0.26
5448, 0.47
5449, 0.35
5450, 0.15
5451, 0.68
5452, 0.17
5453, 0.36
5454, 0.39
5455, 0.20
5456, 0.24
5457, 0.24
5458, 0.79
5459, 0.26
5460, 0.21
5461, 0.11
5462, 0.55
5463, 0.46
5464, 0.51
5465, 0.12
5466, 0.57
5467, 0.64
5468, 0.33
5469, 0.42
5470, 0.55
5471, 0.47
5472, 0.37
5473, 0.28
5474, 0.30
5475, 0.40
5476, 0.24
5477, 0.12
5478, 0.26
5479, 0.25
5480, 0.86
5481, 0.15
5482, 0.66
5483, 0.33
5484, 0.30
5485, 0.64
5486, 0.25
5487, 0.20
5488, 0.24
5489, 0.25
5490, 0.11
5491, 0.36
5492, 0.42
5493, 0.73
5494, 0.32
5495, 0.23
5496, 0.11
5497, 0.25
5498, 0.12
5499, 0.51
5500, 0.23
5501, 0.20
5502, 0.16
5503, 0.35
5504, 0.55
5505, 0.27
5506, 0.34
5507, 0.26
5508, 0.35
5509, 0.33
5510, 0.26
5511, 0.18
5512, 0.33
5513, 0.22
5514, 0.22
5515, 0.24
5516, 0.28
5517, 0.73
5518, 0.35
5519, 0.22
5520, 0.44
5521, 0.32
5522, 0.41
5523, 0.22
5524, 0.71
5525, 0.45
5526, 0.29
5527, 0.22
5528, 0.30
5529, 0.30
5530, 0.51
5531, 0.57
5532, 0.23
5533, 0.28
5534, 0.45
5535, 0.82
5536, 0.36
5537, 0.20
5538, 0.70
5539, 0.77
5540, 0.27
5541, 0.08
5542, 0.32
5543, 0.23
5544, 0.28
5545, 0.26
5546, 0.36
5547, 0.12
5548, 0.24
5549, 0.72
5550, 0.54
5551, 0.59
5552, 0.34
5553, 0.15
5554, 0.25
5555, 0.23
5556, 0.55
5557, 0.45
5558, 0.51
5559, 0.65
5560, 0.37
5561, 0.26
5562, 0.28
5563, 0.33
5564, 0.23
5565, 0.22
5566, 0.25
5567, 0.30
5568, 0.33
5569, 0.43
5570, 0.20
5571, 0.20
5572, 0.54
5573, 0.43
5574, 0.31
5575, 0.25
5576, 0.19
5577, 0.19
5578, 0.36
5579, 0.55
5580, 0.17
5581, 0.27
5582, 0.44
5583, 0.14
5584, 0.12
5585, 0.24
5586, 0.68
5587, 0.32
5588, 0.37
5589, 0.33
5590, 0.56
5591, 0.57
5592, 0.44
5593, 0.25
5594, 0.32
5595, 0.28
5596, 0.65
5597, 0.16
5598, 0.18
5599, 0.43
5600, 0.36
5601, 0.37
5602, 0.43
5603, 0.34
5604, 0.45
5605, 0.39
5606, 0.23
5607, 0.36
5608, 0.26
5609, 0.61
5610, 0.14
5611, 0.20
5612, 0.59
5613, 0.27
5614, 0.34
5615, 0.28
5616, 0.10
5617, 0.25
5618, 0.41
5619, 0.31
5620, 0.23
5621, 0.09
5622, 0.22
5623, 0.22
5624, 0.20
5625, 0.59
5626, 0.43
5627, 0.29
5628, 0.25
5629, 0.29
5630, 0.22
5631, 0.27
5632, 0.33
5633, 0.52
5634, 0.13
5635, 0.08
5636, 0.79
5637, 0.37
5638, 0.14
5639, 0.42
5640, 0.31
5641, 0.64
5642, 0.42
5643, 0.27
5644, 0.56
5645, 0.29
5646, 0.13
5647, 0.21
5648, 0.38
5649, 0.48
5650, 0.36
5651, 0.41
5652, 0.12
5653, 0.15
5654, 0.35
5655, 0.44
5656, 0.42
5657, 0.25
5658, 0.31
5659, 0.47
5660, 0.18
5661, 0.26
5662, 0.34
5663, 0.42
5664, 0.32
5665, 0.51
5666, 0.25
5667, 0.24
5668, 0.28
5669, 0.50
5670, 0.38
5671, 0.16
5672, 0.81
5673, 0.31
5674, 0.44
5675, 0.32
5676, 0.16
5677, 0.40
5678, 0.41
5679, 0.64
5680, 0.36
5681, 0.61
5682, 0.83
5683, 0.35
5684, 0.23
5685, 0.23
5686, 0.34
5687, 0.72
5688, 0.41
5689, 0.42
5690, 0.22
5691, 0.37
5692, 0.23
5693, 0.21
5694, 0.26
5695, 0.22
5696, 0.92
5697, 0.22
5698, 0.12
5699, 0.27
5700, 0.22
5701, 0.42
5702, 0.25
5703, 0.71
5704, 0.65
5705, 0.28
5706, 0.35
5707, 0.28
5708, 0.23
5709, 0.31
5710, 0.56
5711, 0.57
5712, 0.24
5713, 0.46
5714, 0.31
5715, 0.24
5716, 0.52
5717, 0.25
5718, 0.27
5719, 0.43
5720, 0.38
5721, 0.29
5722, 0.29
5723, 0.28
5724, 0.39
5725, 0.43
5726, 0.21
5727, 0.27
5728, 0.23
5729, 0.42
5730, 0.83
5731, 0.46
5732, 0.18
5733, 0.54
5734, 0.34
5735, 0.47
5736, 0.31
5737, 0.15
5738, 0.08
5739, 0.09
5740, 0.36
5741, 0.40
5742, 0.29
5743, 0.63
5744, 0.42
5745, 0.39
5746, 0.56
5747, 0.57
5748, 0.39
5749, 0.35
5750, 0.38
5751, 0.49
5752, 0.21
5753, 0.39
5754, 0.26
5755, 0.29
5756, 0.29
5757, 0.77
5758, 0.36
5759, 0.41
5760, 0.29
5761, 0.23
5762, 0.21
5763, 0.29
5764, 0.27
5765, 0.49
5766, 0.20
5767, 0.19
5768, 0.18
5769, 0.34
5770, 0.49
5771, 0.16
5772, 0.23
5773, 0.28
5774, 0.53
5775, 0.34
5776, 0.27
5777, 0.17
5778, 0.38
5779, 0.36
5780, 0.38
5781, 0.81
5782, 0.56
5783, 0.62
5784, 0.26
5785, 0.71
5786, 0.31
5787, 0.35
5788, 0.17
5789, 0.40
5790, 0.56
5791, 0.27
5792, 0.18
5793, 0.43
5794, 0.23
5795, 0.30
5796, 0.25
5797, 0.12
5798, 0.49
5799, 0.52
5800, 0.38
5801, 0.32
5802, 0.27
5803, 0.74
5804, 0.24
5805, 0.64
5806, 0.43
5807, 0.22
5808, 0.94
5809, 0.19
5810, 0.29
5811, 0.85
5812, 0.22
5813, 0.39
5814, 0.72
5815, 0.23
5816, 0.23
5817, 0.40
5818, 0.07
5819, 0.33
5820, 0.21
5821, 0.31
5822, 0.16
5823, 0.21
5824, 0.88
5825, 0.19
5826, 0.39
5827, 0.27
5828, 0.21
5829, 0.30
5830, 0.71
5831, 0.24
5832, 0.75
5833, 0.40
5834, 0.14
5835, 0.87
5836, 0.30
5837, 0.44
5838, 0.39
5839, 0.84
5840, 0.26
5841, 0.20
5842, 0.20
5843, 0.25
5844, 0.72
5845, 0.64
5846, 0.15
5847, 0.38
5848, 0.29
5849, 0.14
5850, 0.37
5851, 0.20
5852, 0.28
5853, 0.22
5854, 0.43
5855, 0.24
5856, 0.30
5857, 0.22
5858, 0.70
5859, 0.49
5860, 0.40
5861, 0.19
5862, 0.67
5863, 0.13
5864, 0.46
5865, 0.21
5866, 0.52
5867, 0.36
5868, 0.50
5869, 0.40
5870, 0.36
5871, 0.51
5872, 0.26
5873, 0.24
5874, 0.25
5875, 0.33
5876, 0.41
5877, 0.24
5878, 0.76
5879, 0.31
5880, 0.28
5881, 0.53
5882, 0.17
5883, 0.32
5884, 0.27
5885, 0.27
5886, 0.59
5887, 0.29
5888, 0.40
5889, 0.66
5890, 0.24
5891, 0.28
5892, 0.74
5893, 0.33
5894, 0.54
5895, 0.38
5896, 0.35
5897, 0.41
5898, 0.29
5899, 0.75
5900, 0.27
5901, 0.23
5902, 0.13
5903, 0.31
5904, 0.55
5905, 0.41
5906, 0.26
5907, 0.66
5908, 0.19
5909, 0.48
5910, 0.29
5911, 0.26
5912, 0.19
5913, 0.22
5914, 0.27
5915, 0.58
5916, 0.15
5917, 0.08
5918, 0.36
5919, 0.23
5920, 0.16
5921, 0.35
5922, 0.26
5923, 0.45
5924, 0.29
5925, 0.21
5926, 0.45
5927, 0.20
5928, 0.20
5929, 0.24
5930, 0.20
5931, 0.15
5932, 0.27
5933, 0.28
5934, 0.88
5935, 0.20
5936, 0.68
5937, 0.18
5938, 0.21
5939, 0.45
5940, 0.13
5941, 0.43
5942, 0.42
5943, 0.31
5944, 0.41
5945, 0.68
5946, 0.22
5947, 0.23
5948, 0.42
5949, 0.25
5950, 0.26
5951, 0.07
5952, 0.52
5953, 0.14
5954, 0.43
5955, 0.21
5956, 0.75
5957, 0.44
5958, 0.78
5959, 0.54
5960, 0.10
5961, 0.38
5962, 0.16
5963, 0.29
5964, 0.37
5965, 0.76
5966, 0.07
5967, 0.21
5968, 0.80
5969, 0.45
5970, 0.23
5971, 0.14
5972, 0.26
5973, 0.24
5974, 0.37
5975, 0.22
5976, 0.37
5977, 0.10
5978, 0.52
5979, 0.21
5980, 0.50
5981, 0.37
5982, 0.49
5983, 0.58
5984, 0.28
5985, 0.23
5986, 0.32
5987, 0.71
5988, 0.30
5989, 0.31
5990, 0.42
5991, 0.16
5992, 0.31
5993, 0.66
5994, 0.32
5995, 0.21
5996, 0.27
5997, 0.42
5998, 0.54
5999, 0.32
6000, 0.28
6001, 0.43
6002, 0.35
6003, 0.20
6004, 0.17
6005, 0.24
6006, 0.47
6007, 0.28
6008, 0.73
6009, 0.20
6010, 0.24
6011, 0.69
6012, 0.37
6013, 0.25
6014, 0.07
6015, 0.22
6016, 0.83
6017, 0.19
6018, 0.34
6019, 0.28
6020, 0.24
6021, 0.18
6022, 0.57
6023, 0.15
6024, 0.42
6025, 0.43
6026, 0.30
6027, 0.21
6028, 0.24
6029, 0.30
6030, 0.13
6031, 0.67
6032, 0.32
6033, 0.74
6034, 0.41
6035, 0.11
6036, 0.29
6037, 0.32
6038, 0.20
6039, 0.27
6040, 0.77
6041, 0.18
6042, 0.32
6043, 0.36
6044, 0.38
6045, 0.33
6046, 0.66
6047, 0.27
6048, 0.55
6049, 0.51
6050, 0.57
6051, 0.22
6052, 0.41
6053, 0.18
6054, 0.77
6055, 0.63
6056, 0.50
6057, 0.77
6058, 0.62
6059, 0.26
6060, 0.89
6061, 0.47
6062, 0.47
6063, 0.29
6064, 0.20
6065, 0.30
6066, 0.21
6067, 0.89
6068, 0.10
6069, 0.16
6070, 0.75
6071, 0.40
6072, 0.42
6073, 0.23
6074, 0.21
6075, 0.32
6076, 0.54
6077, 0.33
6078, 0.27
6079, 0.27
6080, 0.30
6081, 0.26
6082, 0.26
6083, 0.85
6084, 0.49
6085, 0.28
6086, 0.21
6087, 0.33
6088, 0.21
6089, 0.78
6090, 0.28
6091, 0.16
6092, 0.33
6093, 0.39
6094, 0.73
6095, 0.11
6096, 0.26
6097, 0.28
6098, 0.20
6099, 0.52
6100, 0.67
6101, 0.89
6102, 0.75
6103, 0.29
6104, 0.15
6105, 0.10
6106, 0.30
6107, 0.05
6108, 0.71
6109, 0.43
6110, 0.26
6111, 0.52
6112, 0.39
6113, 0.56
6114, 0.67
6115, 0.88
6116, 0.34
6117, 0.25
6118, 0.34
6119, 0.23
6120, 0.24
6121, 0.46
6122, 0.29
6123, 0.18
6124, 0.69
6125, 0.37
6126, 0.15
6127, 0.24
6128, 0.65
6129, 0.21
6130, 0.19
6131, 0.76
6132, 0.25
6133, 0.36
6134, 0.47
6135, 0.24
6136, 0.13
6137, 0.24
6138, 0.17
6139, 0.15
6140, 0.22
6141, 0.29
6142, 0.46
6143, 0.30
6144, 0.25
6145, 0.77
6146, 0.10
6147, 0.24
6148, 0.32
6149, 0.30
